x,y
8.98E-05,-0.001160521
9.23E-05,-0.001159744
9.08E-05,-0.001182736
9.03E-05,-0.001190392
8.78E-05,-0.001234946
8.31E-05,-0.001245354
8.33E-05,-0.001293373
8.81E-05,-0.001276386
8.55E-05,-0.001325721
8.36E-05,-0.001355324
8.23E-05,-0.001382612
6.79E-05,-0.002301067
6.77E-05,-0.002311607
6.90E-05,-0.002356129
6.84E-05,-0.002632401
7.06E-05,-0.002395868
6.68E-05,-0.002742528
6.73E-05,-0.002834801
6.61E-05,-0.002920324
6.55E-05,-0.002965627
6.97E-05,-0.002793973
6.81E-05,-0.002905709
6.66E-05,-0.003142689
6.30E-05,0.001206188
5.58E-05,-0.000605674
6.19E-05,0.001148343
6.54E-05,0.001097965
4.95E-05,-0.001404749
5.31E-05,-0.001359803
6.46E-05,0.000396112
5.79E-05,-0.001405665
5.79E-05,0.000172744
6.49E-05,0.000225128
6.49E-05,0.000224278
5.75E-05,-0.001637694
5.78E-05,-0.001615284
5.78E-05,-4.60E-05
6.19E-05,3.30E-05
4.79E-05,-0.002012867
5.75E-05,-6.50E-05
4.99E-05,-0.002037386
6.23E-05,-0.00011981
6.60E-05,-0.000049884
6.10E-05,-0.000202812
5.06E-05,-0.002155783
5.87E-05,-0.001874184
5.87E-05,-0.000351151
6.13E-05,-0.001821901
6.69E-05,-0.00014982
5.63E-05,-0.002057724
6.08E-05,-0.001857241
6.13E-05,-0.000344152
6.55E-05,-0.000235307
5.63E-05,-0.000513352
6.08E-05,-0.000374669
6.73E-05,-0.000261808
6.33E-05,-0.000480935
5.81E-05,-0.002122318
5.81E-05,-0.000659014
6.33E-05,0.001678674
6.38E-05,-0.001920666
6.30E-05,-0.001959642
6.38E-05,-0.00053863
6.30E-05,-0.00057718
7.15E-05,-0.000333
6.50E-05,-0.001895548
5.57E-05,-0.002271965
6.50E-05,-0.000539143
6.70E-05,-0.001832828
7.15E-05,-0.00061395
6.70E-05,-0.0005004
7.07E-05,-0.000401727
7.22E-05,-0.000356038
7.66E-05,-0.000246987
7.64E-05,-0.000255423
7.89E-05,-0.000213885
7.67E-05,-0.000452825
7.41E-05,-0.000328279
7.64E-05,-0.000459632
7.71E-05,-0.000265114
8.00E-05,-0.000355536
8.43E-05,-0.000258536
8.19E-05,-0.003269023
6.02E-05,-0.002071445
6.02E-05,-0.000695798
6.75E-05,-0.001811728
7.22E-05,-0.000583424
6.75E-05,-0.000498902
7.18E-05,-0.000392157
7.27E-05,-0.000367679
7.89E-05,-0.000386987
7.63E-05,-0.000288016
7.59E-05,-0.000296962
8.38E-05,-0.00012854
8.35E-05,-0.000137058
8.92E-05,-0.002401181
7.07E-05,-0.000613055
7.41E-05,-0.000515784
7.71E-05,-0.000425827
8.19E-05,-0.000174964
8.39E-05,-0.000258673
8.53E-05,-0.00010979
8.77E-05,-0.000178596
8.80E-05,-0.00017439
8.50E-05,6.04E-06
5.75E-05,-0.002157401
6.02E-05,-0.002033435
6.47E-05,-0.001889113
6.46E-05,-0.000566682
7.27E-05,-0.000543444
7.16E-05,-0.000395064
7.63E-05,-0.000442647
7.59E-05,-0.000449649
7.52E-05,-0.000316028
7.57E-05,-0.00030503
8.35E-05,-0.00026485
8.27E-05,-0.003082214
6.61E-05,-0.000512193
8.61E-05,4.36E-05
8.94E-05,0.00010002
8.19E-05,-0.000290541
8.53E-05,-0.00021915
8.20E-05,-0.003086875
8.98E-05,-0.000132827
9.05E-05,-2.45E-05
8.53E-05,-0.00296221
9.78E-05,-1.32E-05
7.24E-05,-0.000362857
9.60E-05,-2.98E-05
7.54E-05,-0.000293911
8.20E-05,-0.000151738
8.27E-05,-0.000142055
9.06E-05,-0.000102152
9.78E-05,-0.002039184
9.99E-05,0.000112781
8.53E-05,-8.56E-05
8.76E-05,-3.22E-05
9.13E-05,2.64E-05
9.21E-05,3.04E-05
9.99E-05,4.76E-05
9.28E-05,-0.005284661
8.69E-05,-0.004675078
8.63E-05,-0.00470618
8.44E-05,-0.004678624
8.70E-05,-0.004405322
5.26E-05,-0.003378848
5.36E-05,-0.004437476
5.54E-05,-0.003631715
5.47E-05,-0.00390924
5.30E-05,-0.004152986
5.08E-05,-0.004447058
5.50E-05,-0.00404883
4.33E-05,-0.005701986
7.14E-05,-0.004706714
6.34E-05,-0.003328993
7.91E-05,-0.00436042
7.59E-05,-0.004452431
7.54E-05,-0.004432805
6.39E-05,-0.003159901
6.47E-05,-0.004766947
6.30E-05,-0.003131379
6.51E-05,-0.003003167
7.92E-05,-0.004163597
8.51E-05,-0.003957885
7.10E-05,-0.004428891
6.70E-05,-0.002874395
7.08E-05,-0.002803818
8.66E-05,-0.003821918
6.50E-05,-0.004481412
6.49E-05,-0.004479923
7.18E-05,-0.002662153
8.48E-05,-0.003760738
9.44E-05,-0.001755662
8.99E-05,-0.001858051
8.98E-05,-0.001813101
9.23E-05,-0.001734847
9.08E-05,-0.001760864
9.03E-05,-0.001770421
8.78E-05,-0.001816521
8.81E-05,-0.001798018
8.07E-05,-0.003760171
7.88E-05,-0.003822277
8.06E-05,-0.003773591
7.67E-05,-0.003908492
7.33E-05,-0.004040153
7.33E-05,-0.004040784
7.53E-05,-0.004004677
7.45E-05,-0.004041123
7.41E-05,-0.004058398
7.47E-05,-0.00402894
7.92E-05,-0.003902712
7.88E-05,-0.003918818
7.06E-05,-0.004214974
7.46E-05,-0.004106869
7.71E-05,-0.004066935
7.64E-05,-0.004103152
7.33E-05,-0.00426281
7.73E-05,-0.004146083
7.80E-05,-0.004106521
6.84E-05,-0.004443468
7.28E-05,-0.004296988
7.66E-05,-0.004183772
7.34E-05,-0.004358503
7.36E-05,-0.004347609
7.78E-05,-0.004210489
6.97E-05,-0.004579207
7.36E-05,-0.004434478
7.54E-05,-0.004333217
6.81E-05,-0.002349854
6.43E-05,-0.002588345
6.66E-05,-0.002635698
6.59E-05,-0.002688304
6.45E-05,-0.002780914
7.04E-05,-0.002585517
7.00E-05,-0.002607185
6.60E-05,-0.002862457
6.46E-05,-0.002969144
6.44E-05,-0.002978917
7.12E-05,-0.002866036
6.71E-05,-0.002967237
6.72E-05,-0.003130896
7.00E-05,-0.003098839
7.07E-05,-0.003052543
6.30E-05,-0.003441306
6.19E-05,-0.003531536
6.54E-05,-0.003405483
6.90E-05,-0.003302742
7.19E-05,-0.003246257
6.46E-05,-0.002194586
6.19E-05,-0.00022356
6.30E-05,-0.00014844
6.54E-05,-0.000252126
7.18E-05,-0.00325714
6.44E-05,-0.002207684
6.90E-05,-0.000265663
6.89E-05,-0.003562191
6.72E-05,-0.002390325
7.06E-05,-0.000599064
6.89E-05,-0.000710165
6.30E-05,-0.002775937
6.19E-05,-0.002871515
6.54E-05,-0.002732872
6.90E-05,-0.002592915
7.20E-05,-0.002502254
7.18E-05,-0.00251699
5.58E-05,-0.00321094
6.46E-05,-0.001021376
7.13E-05,-0.000930228
7.07E-05,-0.002736457
7.46E-05,-0.00257337
7.09E-05,-0.001121804
7.58E-05,-0.000952161
7.53E-05,-0.000981884
6.89E-05,-0.002870583
7.07E-05,-0.005612146
7.46E-05,-0.00539281
7.92E-05,-0.000994811
6.89E-05,-0.00571272
6.89E-05,0.000135017
6.46E-05,-0.00318263
7.14E-05,-0.002866229
7.83E-05,-0.002605734
8.15E-05,-0.002479196
8.09E-05,-0.002512512
8.41E-05,-0.002389183
8.47E-05,-0.002360978
6.46E-05,-0.000243903
6.49E-05,-0.003209525
6.49E-05,-0.003210292
7.14E-05,-6.67E-06
7.83E-05,-0.00515546
7.58E-05,-0.002726032
7.54E-05,-0.002746692
8.09E-05,-0.005014657
8.15E-05,-0.004989889
7.91E-05,-0.002603145
8.47E-05,-0.004835252
8.21E-05,-0.002478769
7.70E-05,-0.001191445
7.69E-05,-0.001197145
8.68E-05,-0.002295537
8.26E-05,-0.003351357
8.47E-05,-0.000961613
7.09E-05,-0.002929004
8.41E-05,-0.00485577
7.51E-05,-0.001288624
8.68E-05,-0.004724315
8.26E-05,-0.00104852
8.50E-05,-0.003255502
8.35E-05,-0.003304089
7.58E-05,-0.005246793
7.91E-05,-0.005077719
8.21E-05,-0.004918925
7.92E-05,-0.00260727
7.72E-05,-0.001236625
8.66E-05,-0.002309709
8.62E-05,-0.002322651
8.60E-05,-0.002330694
8.50E-05,-0.000991946
8.35E-05,-0.00104513
8.61E-05,-0.003202511
8.50E-05,-0.002366338
8.61E-05,-0.000978366
8.94E-05,-0.003086088
8.66E-05,-0.004672301
8.63E-05,-0.004679829
8.60E-05,-0.00468462
7.35E-05,-0.001389771
8.50E-05,-0.004706283
7.71E-05,-0.001265659
8.66E-05,-0.002296331
8.71E-05,-0.003143743
8.94E-05,-0.000898349
9.86E-05,-0.001929819
8.71E-05,-0.000958263
8.91E-05,-0.003053247
8.43E-05,-0.003210457
8.43E-05,-0.00103585
9.86E-05,-0.004181173
8.91E-05,-0.000907697
9.78E-05,-0.00269444
7.46E-05,0.001431284
7.64E-05,0.001242005
7.28E-05,0.001236917
7.33E-05,0.001236812
7.66E-05,0.001054566
7.73E-05,0.001059738
7.34E-05,0.001027959
7.36E-05,0.001030134
7.54E-05,0.000849245
6.97E-05,0.000966057
7.36E-05,0.000814691
6.81E-05,0.000929894
7.52E-05,0.000642011
7.30E-05,0.000590285
7.31E-05,0.000593925
7.04E-05,0.000513832
7.00E-05,0.000504204
7.46E-05,0.000430325
7.31E-05,0.000384606
7.19E-05,0.000349065
6.60E-05,0.000343107
7.29E-05,0.000175007
6.71E-05,0.000142588
7.12E-05,0.000102029
7.50E-05,5.69E-05
7.34E-05,-1.23E-05
7.42E-05,2.84E-05
7.22E-05,-6.33E-05
7.32E-05,-1.91E-05
7.00E-05,-0.000172493
7.07E-05,-0.000137743
7.27E-05,-0.000249034
7.19E-05,-0.00048489
7.18E-05,-0.000494602
6.30E-05,0.00324768
6.54E-05,0.003031146
7.06E-05,0.002381988
6.89E-05,0.002263727
6.46E-05,0.001981353
7.13E-05,0.001890783
6.49E-05,0.001719169
6.49E-05,0.00171809
7.53E-05,0.00169076
7.09E-05,0.001624836
6.60E-05,0.001315779
6.85E-05,0.001258634
7.06E-05,0.001210143
7.70E-05,0.001271866
7.51E-05,0.001174826
7.69E-05,0.001265726
8.26E-05,0.001306811
8.50E-05,0.001312635
8.35E-05,0.001256999
7.72E-05,0.001164416
8.61E-05,0.001270352
8.94E-05,0.00131025
8.71E-05,0.001241009
8.91E-05,0.00125201
9.50E-05,-0.004007835
6.29E-05,-0.003886419
5.59E-05,-0.002399581
6.05E-05,-0.003908604
6.43E-05,-0.003680181
6.42E-05,-0.003653235
7.17E-05,-0.002055246
6.78E-05,-0.002814121
5.92E-05,-0.0025418
5.75E-05,-0.00234953
6.47E-05,-0.002186373
7.31E-05,-0.002581831
7.75E-05,-0.002529551
7.38E-05,-0.002601386
5.72E-05,-0.003737252
5.89E-05,-0.003595933
6.31E-05,-0.003451129
5.79E-05,-0.003590473
6.19E-05,-0.003603856
5.75E-05,-0.004396209
6.02E-05,-0.002219204
6.47E-05,-0.004227928
6.61E-05,-0.002017481
7.17E-05,-0.004079606
6.08E-05,-0.000847052
7.52E-05,-0.004002798
7.24E-05,-0.001882529
7.54E-05,-0.001797474
6.78E-05,-0.000735089
6.58E-05,-0.002747461
6.91E-05,-0.002647435
6.88E-05,-0.002639285
8.20E-05,-0.001641717
8.34E-05,-0.002338043
5.76E-05,-0.003568054
6.61E-05,-0.003309675
6.86E-05,-0.003204838
6.02E-05,-0.004252816
6.61E-05,-0.004050923
7.24E-05,-0.00389074
7.34E-05,-0.00172716
7.34E-05,-0.001727178
7.73E-05,-0.001676976
8.20E-05,-0.003649108
8.27E-05,-0.003670974
7.38E-05,-0.000582755
7.75E-05,-0.000527227
8.25E-05,-0.004224252
8.23E-05,-0.002313816
8.69E-05,-0.002256742
8.74E-05,-0.002265496
8.07E-05,-0.003449989
8.52E-05,-0.003382589
6.23E-05,-0.003322407
6.67E-05,-0.001822684
7.54E-05,-0.003802738
7.73E-05,-0.00367853
8.53E-05,-0.003567967
7.31E-05,-0.004347657
7.38E-05,-0.004367132
8.76E-05,-0.003463334
7.75E-05,-0.004288247
9.13E-05,-0.003387788
9.21E-05,-0.003401352
9.56E-05,-0.003318062
9.58E-05,-0.003320816
8.97E-05,-0.004041343
8.69E-05,-0.003267145
5.05E-05,-0.003409584
4.80E-05,-0.003558432
6.10E-05,-0.003219789
6.67E-05,-0.003848856
7.34E-05,-0.003726509
7.34E-05,-0.003726527
8.65E-05,-0.003435805
8.23E-05,-0.004052188
8.34E-05,-0.004076156
8.69E-05,-0.003991543
8.74E-05,-0.004000534
8.79E-05,-0.00213665
9.57E-05,-0.002010965
7.86E-05,-0.002232006
8.52E-05,-0.002090512
8.79E-05,-0.003871417
9.57E-05,-0.003737231
6.31E-05,-0.002783893
6.55E-05,-0.002694617
6.02E-05,-0.003313075
6.20E-05,-0.002693493
6.51E-05,-0.002654367
7.08E-05,-0.002412959
7.41E-05,-0.002326311
7.71E-05,-0.002215203
1.88E-05,-0.002271666
6.47E-05,-0.004115721
5.57E-05,-0.002800428
6.70E-05,-0.002500365
7.28E-05,-0.002292973
7.63E-05,-0.002198784
7.59E-05,-0.002191125
7.71E-05,-0.002874038
7.10E-05,-0.00365223
6.51E-05,-0.004770357
6.70E-05,-0.004597172
7.08E-05,-0.004505361
7.18E-05,-0.002259103
7.41E-05,-0.004395896
6.09E-05,-0.003272623
6.37E-05,-0.001159729
7.71E-05,-0.004277327
7.14E-05,-0.001016134
8.35E-05,-0.004053619
7.52E-05,-0.000933243
7.51E-05,-0.000931607
7.20E-05,-0.002935661
7.90E-05,-0.002742858
7.88E-05,-0.002738977
8.41E-05,-0.00266417
4.96E-05,-0.00444606
5.32E-05,-0.004302394
6.50E-05,-0.003836024
6.50E-05,-0.003835041
5.57E-05,-0.004920958
6.03E-05,-0.002483041
6.75E-05,-0.002303486
7.28E-05,-0.004349326
7.63E-05,-0.004252697
7.59E-05,-0.004241776
6.98E-05,-0.000980267
8.19E-05,-0.004015943
7.14E-05,-0.00495049
6.98E-05,-0.004904185
7.04E-05,-0.002894023
8.53E-05,-0.00391607
7.52E-05,-0.004834008
7.51E-05,-0.004831456
7.71E-05,-0.000819537
7.37E-05,-0.002792043
7.45E-05,-0.002814298
7.33E-05,-0.002779901
7.77E-05,-0.002711841
7.85E-05,-0.002732417
8.65E-05,-0.004480193
8.74E-05,-0.002557484
8.63E-05,-0.002543085
5.80E-05,-0.003947449
6.75E-05,-0.004368904
7.18E-05,-0.004314182
7.58E-05,-0.002001232
7.52E-05,-0.001983774
7.20E-05,-0.004740719
7.71E-05,-0.00467584
9.06E-05,-0.003686412
8.09E-05,-0.002610854
8.41E-05,-0.004439864
8.45E-05,-0.002514853
8.23E-05,-0.003648145
6.03E-05,-0.004542014
7.58E-05,-0.004023553
7.90E-05,-0.004521818
7.85E-05,-0.00451036
7.88E-05,-0.004517664
8.25E-05,-0.002478037
8.74E-05,-0.004322939
8.63E-05,-0.004302806
9.99E-05,-0.003391801
8.09E-05,-0.00437086
8.45E-05,-0.004266964
8.97E-05,-0.002303397
8.79E-05,-0.003426427
9.57E-05,-0.003255749
6.30E-05,-0.006720042
6.51E-05,-0.006539448
6.37E-05,-0.005187179
7.14E-05,-0.006522324
7.52E-05,-0.006420927
7.51E-05,-0.006417104
5.84E-05,-0.005258015
6.37E-05,-0.006712572
6.61E-05,-0.005016842
8.39E-05,-0.008203156
8.35E-05,-0.008183453
6.98E-05,-0.006448139
8.98E-05,-0.007996104
7.71E-05,-0.006246868
8.42E-05,-0.006026331
8.74E-05,-0.005906155
4.74E-05,-0.005797905
6.57E-05,-0.005004777
4.33E-05,-0.007501085
5.57E-05,-0.006608866
6.70E-05,-0.006360479
5.43E-05,-0.005384243
5.84E-05,-0.006733316
6.09E-05,-0.00507573
6.57E-05,-0.006522607
6.61E-05,-0.006537417
8.53E-05,-0.008029959
7.20E-05,-0.006285855
7.46E-05,-0.006148886
7.77E-05,-0.006038122
7.90E-05,-0.006084885
7.85E-05,-0.006068668
7.88E-05,-0.006078824
9.60E-05,-0.007791703
8.09E-05,-0.005932216
8.63E-05,-0.005880877
8.45E-05,-0.00583747
7.08E-05,-0.006302337
5.43E-05,-0.006802459
6.09E-05,-0.006563853
7.04E-05,-0.006208259
7.46E-05,-0.004601066
7.37E-05,-0.006114492
7.33E-05,-0.006097191
9.06E-05,-0.0078132
7.28E-05,-0.006152869
7.59E-05,-0.006069449
7.04E-05,-0.004683834
7.18E-05,-0.006104026
4.74E-05,-0.007103575
6.08E-05,-0.004784949
6.78E-05,-0.005893638
7.37E-05,-0.004574852
7.33E-05,-0.004561621
7.77E-05,-0.004486941
7.75E-05,-0.0055482
8.25E-05,-0.005485685
8.25E-05,-0.005784571
9.99E-05,-0.007543744
8.97E-05,-0.005603998
4.46E-05,-0.005275367
5.39E-05,-0.005038137
6.08E-05,-0.006077346
6.78E-05,-0.004588734
7.31E-05,-0.005612649
7.38E-05,-0.005639382
8.34E-05,-0.005307371
8.74E-05,-0.005216716
6.58E-05,-0.005783787
6.91E-05,-0.005681657
6.88E-05,-0.005669196
9.21E-05,-0.006768784
8.23E-05,-0.005275266
9.57E-05,-0.006694148
9.58E-05,-0.006698335
8.69E-05,-0.005206053
9.57E-05,-0.004888785
8.79E-05,-0.005057354
9.99E-05,-0.00264124
9.44E-05,-0.002992413
6.86E-05,-0.004173012
6.83E-05,-0.004173172
6.83E-05,-0.004172735
6.70E-05,-0.004620399
6.55E-05,-0.003691744
6.49E-05,-0.005120132
6.68E-05,-0.005118986
6.44E-05,-0.004567494
6.40E-05,-0.004065319
6.32E-05,-0.003542355
6.25E-05,-0.004459034
6.02E-05,-0.003896646
6.61E-05,-0.003576123
6.47E-05,-0.005737284
5.75E-05,-0.006120549
6.02E-05,-0.005899995
6.37E-05,-0.004937195
7.14E-05,-0.004590689
7.51E-05,-0.004439656
4.33E-05,-0.003454449
6.61E-05,-0.005521479
6.98E-05,-0.004575737
7.71E-05,-0.004280677
8.42E-05,-0.004003062
6.57E-05,-0.004736694
6.61E-05,-0.004742562
4.33E-05,-0.005963359
5.84E-05,-0.005071187
6.37E-05,-0.003345543
6.67E-05,-0.005290329
6.09E-05,-0.00487924
7.24E-05,-0.005198613
7.14E-05,-0.003112857
7.73E-05,-0.006265921
7.20E-05,-0.004401152
7.46E-05,-0.004246564
8.27E-05,-0.006415798
7.77E-05,-0.00410816
7.90E-05,-0.004120287
7.85E-05,-0.004118274
7.88E-05,-0.004118969
8.63E-05,-0.003865903
5.43E-05,-0.005216855
6.61E-05,-0.003191519
6.57E-05,-0.00318362
7.34E-05,-0.006409381
7.34E-05,-0.006409395
6.98E-05,-0.003080423
7.04E-05,-0.004371157
7.37E-05,-0.00423144
7.33E-05,-0.00422274
8.09E-05,-0.003969387
8.45E-05,-0.003848742
7.34E-05,-0.005005352
7.34E-05,-0.005005363
4.74E-05,-0.003890009
5.43E-05,-0.003562342
5.84E-05,-0.003447867
7.14E-05,-0.006342456
7.52E-05,-0.006206095
7.51E-05,-0.006202997
8.65E-05,-0.005778889
8.25E-05,-0.003820963
6.08E-05,-0.004606423
6.98E-05,-0.00628305
6.78E-05,-0.004318158
7.71E-05,-0.006016989
7.31E-05,-0.004013031
7.38E-05,-0.00402935
8.42E-05,-0.005737616
9.78E-05,-0.007160483
7.75E-05,-0.003912038
8.25E-05,-0.002692828
8.74E-05,-0.005594782
8.97E-05,-0.003598965
5.39E-05,-0.001779506
7.20E-05,-0.006092345
7.46E-05,-0.005928009
7.31E-05,-0.002851016
7.38E-05,-0.002866352
7.90E-05,-0.005834637
7.85E-05,-0.005820242
7.88E-05,-0.005829027
7.77E-05,-0.005792475
7.75E-05,-0.002772599
8.09E-05,-0.005657071
8.45E-05,-0.005536856
8.63E-05,-0.005574559
8.34E-05,-0.002556236
8.34E-05,-0.00366881
8.74E-05,-0.002470279
8.69E-05,-0.00356318
8.74E-05,-0.003570683
8.23E-05,-0.002535484
9.57E-05,-0.004699069
9.58E-05,-0.004702462
8.69E-05,-0.002463473
6.58E-05,-0.001329472
8.97E-05,-0.005263684
8.79E-05,-0.002339627
9.57E-05,-0.002173943
9.44E-05,-0.006723742
9.08E-05,-0.006843908
9.23E-05,-0.006722657
9.44E-05,-0.011395834
8.81E-05,-0.010952311
8.67E-05,-0.011101491
8.79E-05,-0.010928487
7.88E-05,-0.007877923
8.33E-05,-0.011444391
8.29E-05,-0.011490966
7.46E-05,-0.008276092
7.71E-05,-0.008026398
8.41E-05,-0.01130679
7.64E-05,-0.008091222
8.32E-05,-0.01141679
8.62E-05,-0.011040826
7.80E-05,-0.007936393
7.73E-05,-0.008004721
8.19E-05,-0.011559208
7.28E-05,-0.008443079
7.33E-05,-0.008391174
7.66E-05,-0.008068061
7.36E-05,-0.008340611
7.85E-05,-0.007887346
7.78E-05,-0.007952699
7.34E-05,-0.008362193
8.32E-05,-0.011301139
7.54E-05,-0.008161364
7.36E-05,-0.008341371
7.52E-05,-0.008182445
7.74E-05,-0.007994602
7.30E-05,-0.008385888
7.31E-05,-0.008372365
7.73E-05,-0.008006166
7.04E-05,-0.008646555
7.00E-05,-0.008680478
7.46E-05,-0.008234335
7.82E-05,-0.007933167
7.31E-05,-0.008367989
7.19E-05,-0.008487108
7.29E-05,-0.00840454
7.12E-05,-0.008575618
7.50E-05,-0.008212221
7.42E-05,-0.008280477
7.34E-05,-0.008358496
7.32E-05,-0.008372394
7.22E-05,-0.008466183
7.07E-05,-0.008606956
7.82E-05,-0.007930507
7.00E-05,-0.008673843
7.27E-05,-0.008407223
7.59E-05,-0.008110658
7.50E-05,-0.008186205
7.54E-05,-0.008153785
6.90E-05,-0.008747559
6.90E-05,-0.009287055
7.19E-05,-0.00844197
7.18E-05,-0.0084575
7.45E-05,-0.008161545
7.06E-05,-0.008519382
7.06E-05,-0.009057337
7.70E-05,-0.007937713
6.89E-05,-0.009179238
7.99E-05,-0.007706677
8.03E-05,-0.00768151
7.13E-05,-0.008352978
6.46E-05,-0.009475875
7.14E-05,-0.008859919
7.83E-05,-0.007758698
8.15E-05,-0.007514771
7.53E-05,-0.00793756
7.58E-05,-0.007908609
8.08E-05,-0.007551265
7.53E-05,-0.008452336
7.58E-05,-0.008428734
7.90E-05,-0.007650375
7.09E-05,-0.008308175
7.09E-05,-0.008777524
8.21E-05,-0.00741859
7.92E-05,-0.007565626
7.92E-05,-0.008063686
9.70E-05,-0.009894835
8.92E-05,-0.009629714
9.38E-05,-0.011485384
9.31E-05,-0.011486629
8.82E-05,-0.009658824
8.82E-05,-0.010401382
9.11E-05,-0.009415295
9.11E-05,-0.010162535
8.50E-05,-0.007142922
9.28E-05,-0.009216909
9.28E-05,-0.009949574
8.65E-05,-0.007002284
9.41E-05,-0.011248236
9.43E-05,-0.011249562
7.70E-05,-0.007567799
7.69E-05,-0.007572806
8.47E-05,-0.007068682
8.58E-05,-0.009522782
8.26E-05,-0.007144822
8.50E-05,-0.006955717
8.35E-05,-0.006999323
8.61E-05,-0.006804987
8.94E-05,-0.006610053
9.27E-05,-0.008714536
9.44E-05,-0.00827675
8.99E-05,-0.008671778
8.98E-05,-0.008597528
9.24E-05,-0.008326391
9.08E-05,-0.008442656
9.03E-05,-0.008482715
8.78E-05,-0.008697438
8.81E-05,-0.008614125
8.07E-05,-0.007560333
8.55E-05,-0.008857735
7.88E-05,-0.007771307
8.06E-05,-0.007551364
8.19E-05,-0.007417971
8.77E-05,-0.008588133
7.67E-05,-0.007979524
8.81E-05,-0.008544781
7.92E-05,-0.007702301
8.31E-05,-0.007293377
8.67E-05,-0.008666781
7.53E-05,-0.008126678
7.88E-05,-0.007746386
7.45E-05,-0.00822246
7.47E-05,-0.008189201
8.79E-05,-0.008551434
7.46E-05,-0.008209757
7.71E-05,-0.007917793
7.64E-05,-0.007997995
8.12E-05,-0.007512421
8.26E-05,-0.007387765
7.81E-05,-0.007813563
7.66E-05,-0.0079611
7.73E-05,-0.007887302
7.86E-05,-0.007750253
7.78E-05,-0.007821266
7.54E-05,-0.008080477
7.73E-05,-0.007881024
7.74E-05,-0.007867142
7.82E-05,-0.007774597
7.50E-05,-0.00805536
6.54E-05,-0.009143531
7.59E-05,-0.007857133
7.29E-05,-0.011922943
7.50E-05,-0.007924845
7.54E-05,-0.007896122
7.50E-05,-0.011596145
7.34E-05,-0.011723792
7.43E-05,-0.011655937
8.19E-05,-0.01124739
6.89E-05,-0.008671676
7.32E-05,-0.011736288
8.66E-05,-0.010706995
7.22E-05,-0.011806901
7.83E-05,-0.011064765
6.46E-05,-0.009050003
8.25E-05,-0.010511536
7.27E-05,-0.011585134
7.59E-05,-0.011204016
8.43E-05,-0.010797713
8.99E-05,-0.01025384
8.55E-05,-0.010222045
7.50E-05,-0.011253346
7.54E-05,-0.011232678
6.49E-05,-0.008931426
6.49E-05,-0.008932473
7.70E-05,-0.007537815
8.16E-05,-0.010888915
9.03E-05,-0.010077544
9.38E-05,-0.009806607
9.31E-05,-0.009829463
7.20E-05,-0.011407391
7.18E-05,-0.011421653
8.05E-05,-0.010919877
8.36E-05,-0.010630157
8.66E-05,-0.010360952
8.80E-05,-0.010140509
8.47E-05,-0.010100622
9.23E-05,-0.009853023
9.41E-05,-0.009641192
9.43E-05,-0.009635428
8.27E-05,-0.010171215
8.09E-05,-0.010684808
7.46E-05,-0.010847153
8.21E-05,-0.010438481
7.71E-05,-0.010546788
7.99E-05,-0.010252329
8.03E-05,-0.010242384
9.47E-05,-0.009459885
8.09E-05,-0.007046984
8.41E-05,-0.010192053
8.45E-05,-0.01019174
9.35E-05,-0.009478982
7.83E-05,-0.010693383
8.25E-05,-0.010186763
8.55E-05,-0.00995436
8.12E-05,-0.010009452
8.39E-05,-0.009756211
8.21E-05,-0.00688146
9.46E-05,-0.009065169
8.47E-05,-0.009671195
9.44E-05,-0.009063797
9.70E-05,-0.00886392
9.44E-05,-0.007171538
8.99E-05,-0.007621489
8.62E-05,-0.008012032
8.98E-05,-0.007498377
9.08E-05,-0.007295279
9.03E-05,-0.007343939
9.23E-05,-0.007156442
8.78E-05,-0.007575677
8.81E-05,-0.007443851
8.33E-05,-0.008016362
8.55E-05,-0.007691162
8.36E-05,-0.007867512
8.23E-05,-0.007995995
8.15E-05,-0.00806914
7.70E-05,-0.008752569
7.34E-05,-0.009047412
8.07E-05,-0.008423829
8.06E-05,-0.008393647
7.17E-05,-0.009202714
7.88E-05,-0.008554388
7.67E-05,-0.008701843
8.32E-05,-0.008181044
8.19E-05,-0.008271829
6.93E-05,-0.009336446
7.33E-05,-0.008985329
7.33E-05,-0.008986764
6.79E-05,-0.00948533
7.53E-05,-0.008800661
7.92E-05,-0.008480781
7.88E-05,-0.008510999
6.90E-05,-0.009359069
7.45E-05,-0.008875365
7.41E-05,-0.008908487
7.47E-05,-0.008849811
7.06E-05,-0.009190903
7.46E-05,-0.008834081
7.71E-05,-0.008631488
7.64E-05,-0.008676839
7.28E-05,-0.008972976
7.33E-05,-0.0089217
